timestamp,episode_id,phase,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ee_x,ee_y,ee_z,camera_motion,force_z,gripper,object_distance,success
5.080000,EP-002,grasp,0.134076,0.106294,0.013045,-0.096156,-0.158085,-0.136364,0.434120,0.000479,0.441490,0.159984,2.598505,0.180000,0.025452,True
5.100000,EP-002,grasp,0.137556,0.106909,0.013513,-0.094120,-0.157418,-0.133271,0.436118,0.000717,0.444640,0.156605,2.704124,0.180000,0.025564,True
5.120000,EP-002,grasp,0.136420,0.104776,0.009634,-0.096182,-0.158862,-0.134442,0.437726,0.001858,0.447724,0.169202,2.394313,0.180000,0.023996,True
5.140000,EP-002,grasp,0.133064,0.103652,0.009090,-0.098551,-0.156917,-0.130217,0.439498,0.002474,0.451041,0.164153,3.548785,0.180000,0.026313,True
5.160000,EP-002,grasp,0.131761,0.100797,0.005322,-0.098771,-0.160234,-0.132992,0.441162,0.003249,0.454152,0.163784,2.951641,0.180000,0.024975,True
5.180000,EP-002,grasp,0.128526,0.101097,0.007546,-0.103176,-0.158897,-0.132186,0.443224,0.004020,0.457295,0.172500,3.086220,0.180000,0.023737,True
5.200000,EP-002,grasp,0.131306,0.101878,0.003511,-0.102585,-0.158801,-0.128407,0.444961,0.004812,0.460178,0.163298,3.184081,0.180000,0.024670,True
5.220000,EP-002,grasp,0.129248,0.098862,0.001194,-0.102671,-0.159123,-0.128662,0.446769,0.005587,0.463245,0.191259,2.805938,0.180000,0.026829,True
5.240000,EP-002,grasp,0.128326,0.098223,0.000352,-0.103692,-0.160050,-0.126348,0.448736,0.006487,0.466535,0.171944,2.921523,0.180000,0.024445,True
5.260000,EP-002,grasp,0.124737,0.094014,0.000770,-0.106938,-0.162119,-0.126496,0.451125,0.007312,0.469461,0.186618,2.868907,0.180000,0.024822,True
5.280000,EP-002,grasp,0.127085,0.092876,0.000274,-0.105817,-0.161031,-0.125473,0.452662,0.007931,0.472707,0.184275,3.163156,0.180000,0.024245,True
5.300000,EP-002,grasp,0.127709,0.093140,-0.004062,-0.110788,-0.162771,-0.123618,0.454621,0.008638,0.475766,0.189685,3.369940,0.180000,0.024376,True
5.320000,EP-002,grasp,0.122503,0.088071,-0.006724,-0.109920,-0.161468,-0.122575,0.456936,0.009468,0.478977,0.179916,2.693294,0.180000,0.024431,True
5.340000,EP-002,grasp,0.122724,0.090533,-0.007180,-0.111686,-0.159478,-0.121696,0.458919,0.010193,0.482189,0.190896,3.430224,0.180000,0.026327,True
5.360000,EP-002,grasp,0.123812,0.087457,-0.008991,-0.109427,-0.160803,-0.122376,0.460833,0.011152,0.485090,0.173000,3.423970,0.180000,0.025702,True
5.380000,EP-002,grasp,0.122039,0.085722,-0.009765,-0.109029,-0.160871,-0.121459,0.463159,0.011486,0.488338,0.181779,3.475036,0.180000,0.026472,True
5.400000,EP-002,grasp,0.121055,0.086830,-0.012390,-0.113347,-0.159341,-0.115341,0.464846,0.012167,0.491408,0.195315,2.900735,0.180000,0.024760,True
5.420000,EP-002,grasp,0.123497,0.081859,-0.013341,-0.117989,-0.161916,-0.117463,0.467109,0.013080,0.494473,0.193931,2.618779,0.180000,0.025824,True
5.440000,EP-002,grasp,0.120054,0.083790,-0.018470,-0.118831,-0.162127,-0.116911,0.469074,0.013911,0.497544,0.182237,2.796458,0.180000,0.024088,True
5.460000,EP-002,grasp,0.117256,0.078387,-0.019082,-0.116211,-0.160835,-0.114785,0.471661,0.014578,0.500461,0.185803,2.982916,0.180000,0.024432,True
5.480000,EP-002,grasp,0.111927,0.076770,-0.019134,-0.115843,-0.161451,-0.113984,0.473630,0.015391,0.503489,0.202577,3.686728,0.180000,0.024994,True
5.500000,EP-002,grasp,0.114659,0.078592,-0.022366,-0.120459,-0.161807,-0.111834,0.476174,0.015721,0.506424,0.191756,3.156152,0.180000,0.025757,True
5.520000,EP-002,grasp,0.111919,0.077323,-0.023522,-0.120384,-0.163196,-0.111419,0.478047,0.016739,0.509225,0.180064,2.925298,0.180000,0.023544,True
5.540000,EP-002,grasp,0.110989,0.071991,-0.022252,-0.124112,-0.162932,-0.108842,0.480241,0.017505,0.512479,0.200358,3.210499,0.180000,0.025128,True
5.560000,EP-002,grasp,0.113611,0.072814,-0.025435,-0.125435,-0.163006,-0.110362,0.482206,0.018157,0.515264,0.176571,2.758524,0.180000,0.023342,True
5.580000,EP-002,grasp,0.109164,0.074119,-0.027058,-0.122797,-0.162239,-0.105461,0.484402,0.019022,0.518103,0.194923,2.893440,0.180000,0.023995,True
5.600000,EP-002,grasp,0.109457,0.069708,-0.028683,-0.123038,-0.161880,-0.102729,0.486711,0.019835,0.520758,0.185771,3.173167,0.180000,0.024913,True
5.620000,EP-002,grasp,0.110656,0.066254,-0.030985,-0.126124,-0.161869,-0.105012,0.489123,0.020688,0.523403,0.198050,3.740070,0.180000,0.024043,True
5.640000,EP-002,grasp,0.106525,0.066141,-0.032679,-0.127499,-0.164519,-0.101368,0.491050,0.021257,0.526367,0.183830,3.344466,0.180000,0.025266,True
5.660000,EP-002,grasp,0.105738,0.065131,-0.033710,-0.128772,-0.161588,-0.098706,0.493064,0.021916,0.528927,0.195429,2.803230,0.180000,0.026027,True
5.680000,EP-002,grasp,0.103746,0.063347,-0.034236,-0.130647,-0.164765,-0.099540,0.495741,0.022994,0.531889,0.175763,3.699946,0.180000,0.024969,True
5.700000,EP-002,grasp,0.103692,0.060429,-0.036526,-0.131698,-0.162339,-0.099698,0.497952,0.023996,0.534496,0.200510,3.335593,0.180000,0.027451,True
5.720000,EP-002,grasp,0.100982,0.059663,-0.037887,-0.130234,-0.163357,-0.093358,0.499882,0.024513,0.536810,0.174004,2.868719,0.180000,0.025626,True
5.740000,EP-002,grasp,0.102547,0.059645,-0.037656,-0.132693,-0.164343,-0.093964,0.502268,0.025294,0.539552,0.185683,3.606325,0.180000,0.024682,True
5.760000,EP-002,grasp,0.100147,0.058523,-0.040824,-0.134003,-0.164129,-0.093727,0.504546,0.025920,0.541967,0.181902,3.073832,0.180000,0.023816,True
5.780000,EP-002,grasp,0.100731,0.055911,-0.041478,-0.135203,-0.164952,-0.094020,0.506723,0.026894,0.544318,0.183174,2.937637,0.180000,0.025771,True
5.800000,EP-002,grasp,0.099896,0.055190,-0.043743,-0.138120,-0.163424,-0.093726,0.508480,0.027897,0.546546,0.179219,2.952793,0.180000,0.025426,True
5.820000,EP-002,grasp,0.097817,0.053288,-0.044518,-0.138452,-0.162509,-0.090871,0.510860,0.028180,0.549146,0.165381,3.353913,0.180000,0.025080,True
5.840000,EP-002,grasp,0.097031,0.049202,-0.048986,-0.138333,-0.163150,-0.085555,0.512864,0.029432,0.551486,0.206971,2.975412,0.180000,0.024514,True
5.860000,EP-002,grasp,0.095200,0.052292,-0.051011,-0.140702,-0.162949,-0.088325,0.515226,0.029812,0.553751,0.178460,3.188779,0.180000,0.025583,True
5.880000,EP-002,grasp,0.095437,0.050526,-0.049701,-0.143174,-0.162186,-0.083200,0.517190,0.031146,0.555804,0.152855,2.908505,0.180000,0.024465,True
5.900000,EP-002,grasp,0.094925,0.047004,-0.052067,-0.140929,-0.163201,-0.083823,0.519070,0.031879,0.558041,0.187210,2.598189,0.180000,0.026350,True
5.920000,EP-002,grasp,0.093174,0.045155,-0.052994,-0.142596,-0.163460,-0.082215,0.521310,0.032549,0.560167,0.169363,2.465916,0.180000,0.026401,True
5.940000,EP-002,grasp,0.093454,0.043965,-0.057891,-0.145256,-0.162465,-0.080906,0.523406,0.033481,0.562244,0.166553,2.875520,0.180000,0.025735,True
5.960000,EP-002,grasp,0.090696,0.042553,-0.053655,-0.145411,-0.161471,-0.079756,0.525094,0.034535,0.564202,0.149223,3.034546,0.180000,0.025772,True
5.980000,EP-002,grasp,0.089265,0.041967,-0.058991,-0.145016,-0.165664,-0.075449,0.527096,0.034990,0.566382,0.176370,3.050566,0.180000,0.025639,True
6.000000,EP-002,grasp,0.088949,0.040673,-0.057308,-0.147059,-0.161936,-0.078299,0.529142,0.036187,0.568265,0.166146,2.707070,0.180000,0.025216,True
6.020000,EP-002,grasp,0.084856,0.037269,-0.062647,-0.147186,-0.161841,-0.076139,0.531114,0.036971,0.570051,0.165877,2.869405,0.180000,0.024803,True
6.040000,EP-002,grasp,0.085329,0.034623,-0.064193,-0.148801,-0.164250,-0.071293,0.532963,0.037764,0.571995,0.156523,3.044876,0.180000,0.025322,True
6.060000,EP-002,grasp,0.081994,0.032992,-0.068501,-0.149189,-0.158533,-0.071414,0.534635,0.038863,0.573863,0.151414,2.929727,0.180000,0.021713,True
6.080000,EP-002,grasp,0.084206,0.035459,-0.066085,-0.150602,-0.159809,-0.069819,0.536498,0.039300,0.575552,0.157342,2.986797,0.180000,0.025691,True
6.100000,EP-002,grasp,0.084095,0.031179,-0.068261,-0.151350,-0.160894,-0.067474,0.538511,0.040425,0.577266,0.153214,2.496479,0.180000,0.025911,True
6.120000,EP-002,grasp,0.079787,0.028146,-0.070498,-0.151728,-0.160348,-0.068873,0.540333,0.041173,0.578993,0.139887,2.650382,0.180000,0.023531,True
6.140000,EP-002,grasp,0.079506,0.024910,-0.070648,-0.152550,-0.158156,-0.064933,0.541863,0.042257,0.580449,0.149832,2.583499,0.180000,0.026263,True
6.160000,EP-002,grasp,0.078593,0.027686,-0.073951,-0.152505,-0.159938,-0.066284,0.543701,0.043265,0.582204,0.150191,3.156354,0.180000,0.025453,True
6.180000,EP-002,grasp,0.080037,0.025045,-0.073317,-0.153446,-0.158353,-0.063166,0.545598,0.043878,0.583596,0.139513,2.737111,0.180000,0.025568,True
6.200000,EP-002,grasp,0.077798,0.023607,-0.075403,-0.157272,-0.159820,-0.061718,0.546899,0.045093,0.585202,0.140238,2.508048,0.180000,0.023379,True
6.220000,EP-002,grasp,0.078035,0.020229,-0.077124,-0.160809,-0.159803,-0.059137,0.548433,0.046037,0.586786,0.136305,2.483300,0.180000,0.023553,True
6.240000,EP-002,grasp,0.075995,0.019492,-0.080079,-0.158947,-0.159259,-0.056258,0.549923,0.046859,0.588020,0.127826,2.747338,0.180000,0.024923,True
6.260000,EP-002,grasp,0.074934,0.017750,-0.081735,-0.157891,-0.160454,-0.055000,0.551582,0.047892,0.589592,0.143913,3.077482,0.180000,0.025777,True
6.280000,EP-002,grasp,0.070086,0.017272,-0.080301,-0.160493,-0.157835,-0.054917,0.552993,0.049029,0.590885,0.131313,2.953817,0.180000,0.026083,True
6.300000,EP-002,grasp,0.068728,0.018498,-0.083739,-0.162526,-0.159559,-0.053313,0.554401,0.049886,0.592279,0.117700,2.484321,0.180000,0.025283,True
6.320000,EP-002,grasp,0.072509,0.013220,-0.085190,-0.164931,-0.156599,-0.049392,0.555670,0.051059,0.593228,0.134914,2.500512,0.180000,0.025522,True
6.340000,EP-002,grasp,0.072904,0.010732,-0.086896,-0.164211,-0.158046,-0.052033,0.557104,0.051648,0.594192,0.121651,2.926438,0.180000,0.025503,True
6.360000,EP-002,grasp,0.066641,0.012340,-0.088776,-0.163759,-0.158982,-0.048110,0.558380,0.052609,0.595736,0.119538,2.580950,0.180000,0.024923,True
6.380000,EP-002,grasp,0.065704,0.010630,-0.092087,-0.164189,-0.153803,-0.044263,0.559531,0.053968,0.597252,0.120386,2.726711,0.180000,0.025357,True
6.400000,EP-002,transport,0.067904,0.007117,-0.091011,-0.166826,-0.159509,-0.045724,0.560910,0.054598,0.598188,0.105186,2.890232,0.180000,0.024696,True
6.420000,EP-002,transport,0.068108,0.006423,-0.093753,-0.169003,-0.159397,-0.043488,0.561657,0.055985,0.599230,0.125203,2.135550,0.180000,0.025167,True
6.440000,EP-002,transport,0.062336,0.003536,-0.095839,-0.166025,-0.154290,-0.040947,0.563090,0.056819,0.600336,0.110716,2.496727,0.180000,0.026821,True
6.460000,EP-002,transport,0.061888,0.005984,-0.094355,-0.171513,-0.157579,-0.036360,0.564024,0.057942,0.601427,0.108592,2.680466,0.180000,0.024521,True
6.480000,EP-002,transport,0.063138,0.002331,-0.094041,-0.166731,-0.153877,-0.034952,0.565179,0.058819,0.602368,0.097224,2.520586,0.180000,0.023785,True
6.500000,EP-002,transport,0.061110,-0.002219,-0.099505,-0.170160,-0.154795,-0.035132,0.566304,0.060055,0.603635,0.092727,2.302486,0.180000,0.024251,True
6.520000,EP-002,transport,0.059983,-0.000092,-0.100053,-0.171816,-0.155246,-0.032695,0.566958,0.061135,0.604339,0.110604,2.016469,0.180000,0.024970,True
6.540000,EP-002,transport,0.059585,-0.001497,-0.104183,-0.173379,-0.153901,-0.034331,0.567805,0.062159,0.605100,0.116075,1.981672,0.180000,0.024924,True
6.560000,EP-002,transport,0.055544,-0.006754,-0.102202,-0.172703,-0.155278,-0.031933,0.568670,0.063099,0.606004,0.088661,2.267130,0.180000,0.023644,True
6.580000,EP-002,transport,0.054768,-0.006102,-0.105108,-0.175138,-0.156759,-0.031368,0.569674,0.063882,0.607010,0.094178,2.085950,0.180000,0.024216,True
6.600000,EP-002,transport,0.057179,-0.007673,-0.105497,-0.173877,-0.153366,-0.028620,0.570452,0.065273,0.607871,0.099819,1.595716,0.180000,0.025557,True
6.620000,EP-002,transport,0.051403,-0.011636,-0.106799,-0.176179,-0.150759,-0.025193,0.570965,0.066203,0.608790,0.092941,2.291409,0.180000,0.024917,True
6.640000,EP-002,transport,0.053908,-0.013502,-0.110190,-0.175222,-0.154222,-0.023741,0.571708,0.067443,0.609604,0.085411,1.974882,0.180000,0.023819,True
6.660000,EP-002,transport,0.050790,-0.007984,-0.110282,-0.178204,-0.153348,-0.022304,0.572511,0.068089,0.610390,0.106498,1.322874,0.180000,0.026138,True
6.680000,EP-002,transport,0.052369,-0.015488,-0.112997,-0.179570,-0.154043,-0.019503,0.572919,0.069442,0.610911,0.073560,2.020633,0.180000,0.026730,True
6.700000,EP-002,transport,0.049105,-0.014529,-0.113786,-0.180543,-0.149750,-0.019364,0.573175,0.070380,0.611811,0.077018,1.832574,0.180000,0.024898,True
6.720000,EP-002,transport,0.047817,-0.015849,-0.115656,-0.177126,-0.152289,-0.017202,0.573792,0.071510,0.612399,0.078333,2.377871,0.180000,0.024377,True
6.740000,EP-002,transport,0.048645,-0.016896,-0.119458,-0.179837,-0.151668,-0.013508,0.574322,0.072714,0.613187,0.082386,2.278907,0.180000,0.026441,True
6.760000,EP-002,transport,0.045846,-0.018640,-0.120233,-0.180790,-0.146425,-0.012234,0.574895,0.073778,0.613721,0.090859,1.555818,0.180000,0.026335,True
6.780000,EP-002,transport,0.044709,-0.021408,-0.122931,-0.178884,-0.150954,-0.010788,0.575164,0.074940,0.614646,0.070662,1.939150,0.180000,0.025754,True
6.800000,EP-002,transport,0.040117,-0.024361,-0.124572,-0.183484,-0.151748,-0.011137,0.575828,0.075872,0.615291,0.083041,1.507651,0.180000,0.026337,True
6.820000,EP-002,transport,0.043283,-0.026564,-0.122666,-0.181826,-0.145467,-0.009722,0.575896,0.076957,0.615791,0.065828,1.433831,0.180000,0.025568,True
6.840000,EP-002,transport,0.041094,-0.025500,-0.122737,-0.183011,-0.149326,-0.003663,0.576509,0.077996,0.616245,0.074975,1.616563,0.180000,0.025104,True
6.860000,EP-002,transport,0.041737,-0.029178,-0.125142,-0.183746,-0.149561,-0.004418,0.576463,0.078852,0.617061,0.065188,1.871451,0.180000,0.025448,True
6.880000,EP-002,transport,0.038482,-0.027848,-0.128198,-0.183698,-0.148856,-0.003075,0.577011,0.080248,0.617545,0.071116,1.750113,0.180000,0.024570,True
6.900000,EP-002,transport,0.036288,-0.031193,-0.125071,-0.184704,-0.144726,0.001297,0.577065,0.081038,0.617911,0.075650,2.175429,0.180000,0.025502,True
6.920000,EP-002,transport,0.038787,-0.030550,-0.129493,-0.183624,-0.143082,0.000181,0.577445,0.082149,0.618681,0.065945,1.677874,0.180000,0.025720,True
6.940000,EP-002,transport,0.035700,-0.036468,-0.129792,-0.187940,-0.145658,0.003477,0.577698,0.083352,0.619234,0.074983,1.437371,0.180000,0.024426,True
6.960000,EP-002,transport,0.034209,-0.032944,-0.133604,-0.189832,-0.146007,0.003076,0.577818,0.084249,0.619703,0.065549,2.069695,0.180000,0.025119,True
6.980000,EP-002,transport,0.031447,-0.037640,-0.133920,-0.187789,-0.143750,0.005506,0.577841,0.085337,0.619944,0.061916,1.626479,0.180000,0.024415,True
7.000000,EP-002,transport,0.034411,-0.037930,-0.137640,-0.190304,-0.145992,0.011014,0.577684,0.086092,0.620716,0.064787,1.752441,0.180000,0.025378,True
7.020000,EP-002,transport,0.032582,-0.042267,-0.138171,-0.188127,-0.143085,0.010149,0.577762,0.087377,0.621222,0.061812,1.155458,0.180000,0.025843,True
7.040000,EP-002,transport,0.028601,-0.040734,-0.141128,-0.190714,-0.145340,0.010453,0.577482,0.088386,0.621508,0.079165,1.839912,0.180000,0.026269,True
7.060000,EP-002,transport,0.030045,-0.042960,-0.140290,-0.189286,-0.141142,0.014988,0.578224,0.089495,0.622155,0.046420,1.317958,0.180000,0.024659,True
7.080000,EP-002,transport,0.028578,-0.043139,-0.142747,-0.188484,-0.141953,0.014868,0.578232,0.090699,0.622531,0.069515,1.306263,0.180000,0.025227,True
7.100000,EP-002,transport,0.028459,-0.045361,-0.144798,-0.191893,-0.142851,0.015997,0.578223,0.091607,0.623017,0.067078,1.168862,0.180000,0.026277,True
7.120000,EP-002,transport,0.025554,-0.044760,-0.143667,-0.192859,-0.139022,0.020663,0.577918,0.092647,0.623130,0.050410,1.427384,0.180000,0.024529,True
7.140000,EP-002,transport,0.027573,-0.051867,-0.146494,-0.193849,-0.139114,0.022103,0.578499,0.093697,0.623708,0.055802,1.117162,0.180000,0.025658,True
7.160000,EP-002,transport,0.020324,-0.051694,-0.147881,-0.193551,-0.138592,0.022895,0.577988,0.094837,0.624200,0.053537,1.275335,0.180000,0.025202,True
7.180000,EP-002,transport,0.019737,-0.054606,-0.148572,-0.195594,-0.137525,0.025449,0.578205,0.095847,0.624368,0.069890,1.658700,0.180000,0.022751,True
7.200000,EP-002,transport,0.021982,-0.054267,-0.151509,-0.193875,-0.136985,0.026191,0.577821,0.096740,0.624940,0.054232,0.845479,0.180000,0.023121,True
7.220000,EP-002,transport,0.021174,-0.054191,-0.151679,-0.193936,-0.139067,0.030776,0.577950,0.097625,0.625502,0.073556,0.919924,0.180000,0.025837,True
7.240000,EP-002,transport,0.019347,-0.055756,-0.153377,-0.197711,-0.137945,0.031752,0.578202,0.098764,0.625498,0.065048,0.970226,0.180000,0.024244,True
7.260000,EP-002,transport,0.021118,-0.059685,-0.155148,-0.193105,-0.135361,0.030969,0.578150,0.099555,0.626200,0.050821,0.725127,0.180000,0.025891,True
7.280000,EP-002,transport,0.017012,-0.062561,-0.156030,-0.197802,-0.134608,0.035459,0.577816,0.100525,0.626496,0.053334,1.140440,0.180000,0.025932,True
7.300000,EP-002,transport,0.012940,-0.061840,-0.156066,-0.197370,-0.134936,0.033880,0.577945,0.101539,0.626640,0.068329,1.349716,0.180000,0.026038,True
7.320000,EP-002,transport,0.016551,-0.062427,-0.158238,-0.197815,-0.132549,0.036137,0.578109,0.102355,0.626991,0.066395,0.962616,0.180000,0.025021,True
7.340000,EP-002,transport,0.013249,-0.067134,-0.160217,-0.199973,-0.132565,0.039080,0.577660,0.103188,0.627317,0.051881,1.679536,0.180000,0.024178,True
7.360000,EP-002,transport,0.011431,-0.066316,-0.162508,-0.196464,-0.127517,0.038979,0.578045,0.104077,0.627783,0.056400,1.198393,0.180000,0.025472,True
7.380000,EP-002,transport,0.011744,-0.069162,-0.161789,-0.203115,-0.130233,0.043553,0.577706,0.105111,0.627800,0.053476,1.417878,0.180000,0.024665,True
7.400000,EP-002,transport,0.010573,-0.068852,-0.162163,-0.201064,-0.130426,0.046466,0.578045,0.106072,0.628462,0.057139,1.330341,0.180000,0.025466,True
7.420000,EP-002,transport,0.007969,-0.072078,-0.165407,-0.203041,-0.128734,0.047637,0.577940,0.107007,0.628521,0.052320,0.839446,0.180000,0.024940,True
7.440000,EP-002,transport,0.008636,-0.070932,-0.168364,-0.201031,-0.128478,0.050183,0.578163,0.107659,0.628958,0.054617,0.933313,0.180000,0.025213,True
7.460000,EP-002,transport,0.006871,-0.074929,-0.164460,-0.199925,-0.128477,0.052354,0.577993,0.108651,0.629250,0.049838,1.067618,0.180000,0.024703,True
7.480000,EP-002,transport,0.004890,-0.075428,-0.168993,-0.200798,-0.126167,0.052652,0.578084,0.109457,0.629682,0.044674,0.966976,0.180000,0.027462,True
7.500000,EP-002,transport,0.003786,-0.072233,-0.167586,-0.204562,-0.125899,0.059606,0.578167,0.110206,0.629769,0.049324,0.988862,0.180000,0.023376,True
7.520000,EP-002,transport,-0.000279,-0.084958,-0.174152,-0.203406,-0.127320,0.058131,0.578178,0.111443,0.630073,0.053023,0.617415,0.180000,0.023123,True
7.540000,EP-002,transport,0.000292,-0.080604,-0.175371,-0.203968,-0.126168,0.059702,0.578398,0.111757,0.630585,0.052530,1.165261,0.180000,0.025487,True
7.560000,EP-002,transport,-0.000785,-0.081908,-0.175806,-0.204342,-0.123070,0.060285,0.578427,0.112517,0.630912,0.061446,0.648835,0.180000,0.024632,True
7.580000,EP-002,transport,-0.001374,-0.082583,-0.176634,-0.206394,-0.122178,0.062648,0.578654,0.113418,0.630987,0.045465,1.224525,0.180000,0.024229,True
7.600000,EP-002,transport,0.000214,-0.083993,-0.181290,-0.203988,-0.122084,0.064065,0.579020,0.114366,0.631218,0.039640,0.924093,0.180000,0.024175,True
7.620000,EP-002,transport,-0.003168,-0.085913,-0.181151,-0.208754,-0.124229,0.066303,0.579074,0.114815,0.631551,0.053201,0.698631,0.180000,0.025244,True
7.640000,EP-002,transport,-0.004964,-0.088729,-0.179565,-0.201970,-0.120133,0.064754,0.579508,0.115774,0.631787,0.044439,0.849436,0.180000,0.024552,True
7.660000,EP-002,transport,-0.007544,-0.089517,-0.182114,-0.205592,-0.120840,0.070734,0.579705,0.116127,0.632034,0.038261,0.810827,0.180000,0.025743,True
7.680000,EP-002,transport,-0.007498,-0.089925,-0.181577,-0.206784,-0.119459,0.070167,0.579998,0.116895,0.632168,0.062245,0.571904,0.180000,0.025980,True
7.700000,EP-002,transport,-0.009407,-0.094604,-0.183999,-0.207546,-0.117985,0.073281,0.580006,0.117586,0.632273,0.031304,1.035280,0.180000,0.025425,True
7.720000,EP-002,transport,-0.010703,-0.092259,-0.186048,-0.204695,-0.115054,0.075846,0.580565,0.118220,0.632798,0.040765,1.063159,0.180000,0.026735,True
7.740000,EP-002,transport,-0.010394,-0.095457,-0.186102,-0.207633,-0.115320,0.078321,0.581071,0.118892,0.633003,0.048429,0.980725,0.180000,0.025399,True
7.760000,EP-002,transport,-0.014035,-0.094876,-0.187132,-0.205566,-0.116328,0.080412,0.581372,0.119479,0.633377,0.053182,0.308092,0.180000,0.023501,True
7.780000,EP-002,transport,-0.013862,-0.098883,-0.189980,-0.209223,-0.112421,0.082607,0.581828,0.120056,0.633606,0.027695,0.937492,0.180000,0.025618,True
7.800000,EP-002,transport,-0.012547,-0.099080,-0.188810,-0.208350,-0.113458,0.085121,0.582307,0.120515,0.633896,0.053344,1.179452,0.180000,0.026535,True
7.820000,EP-002,transport,-0.015004,-0.101669,-0.190238,-0.209142,-0.113224,0.086304,0.582319,0.121288,0.633874,0.023807,0.775438,0.180000,0.025498,True
7.840000,EP-002,transport,-0.017652,-0.101374,-0.191622,-0.208213,-0.109330,0.089153,0.583121,0.121761,0.634238,0.043893,0.796911,0.180000,0.025769,True
7.860000,EP-002,transport,-0.018305,-0.102513,-0.193587,-0.207444,-0.111689,0.091096,0.583638,0.122310,0.634229,0.033761,0.718097,0.180000,0.023942,True
7.880000,EP-002,transport,-0.019779,-0.106599,-0.194480,-0.211039,-0.107520,0.090011,0.584076,0.122948,0.634618,0.049066,1.415830,0.180000,0.025405,True
7.900000,EP-002,transport,-0.018049,-0.106180,-0.195113,-0.207550,-0.110359,0.094680,0.584487,0.123333,0.634860,0.041702,0.686347,0.180000,0.024659,True
7.920000,EP-002,transport,-0.019344,-0.108963,-0.196162,-0.210665,-0.108177,0.098494,0.585309,0.123760,0.634927,0.038069,1.500052,0.180000,0.023202,True
7.940000,EP-002,transport,-0.019925,-0.109236,-0.197861,-0.209374,-0.104846,0.096662,0.585897,0.124376,0.635206,0.037691,1.141451,0.180000,0.023375,True
7.960000,EP-002,transport,-0.024135,-0.112475,-0.196577,-0.212424,-0.106272,0.101588,0.586874,0.124536,0.635706,0.035651,1.259606,0.180000,0.024414,True
7.980000,EP-002,transport,-0.024940,-0.113925,-0.199238,-0.210820,-0.105959,0.100395,0.587468,0.124783,0.635526,0.039314,1.174469,0.180000,0.024405,True
8.000000,EP-002,transport,-0.024729,-0.114035,-0.198923,-0.211143,-0.103840,0.102370,0.587928,0.125317,0.635944,0.051952,0.839163,0.180000,0.024483,True
8.020000,EP-002,transport,-0.028816,-0.114818,-0.200384,-0.210539,-0.101542,0.106485,0.588576,0.125595,0.635977,0.037861,0.940677,0.180000,0.025566,True
8.040000,EP-002,transport,-0.029165,-0.117396,-0.205365,-0.208324,-0.101813,0.108565,0.589377,0.126089,0.636317,0.043682,0.414151,0.180000,0.025828,True
8.060000,EP-002,transport,-0.028040,-0.118515,-0.201433,-0.209862,-0.099888,0.108632,0.590292,0.126427,0.636105,0.030078,0.642810,0.180000,0.024572,True
8.080000,EP-002,transport,-0.031528,-0.121330,-0.208195,-0.210868,-0.100829,0.113360,0.591014,0.126768,0.636439,0.044355,0.471618,0.180000,0.025414,True
8.100000,EP-002,transport,-0.033100,-0.120646,-0.206272,-0.210492,-0.100045,0.114489,0.592264,0.127117,0.636748,0.045733,1.331155,0.180000,0.025745,True
8.120000,EP-002,transport,-0.032314,-0.123678,-0.208858,-0.210985,-0.097154,0.116286,0.592663,0.127447,0.637153,0.055394,0.830259,0.180000,0.024902,True
8.140000,EP-002,transport,-0.034601,-0.126543,-0.209495,-0.212187,-0.095294,0.118066,0.593722,0.127682,0.637122,0.034720,1.096365,0.180000,0.026464,True
8.160000,EP-002,transport,-0.036323,-0.124135,-0.208804,-0.211456,-0.094024,0.119026,0.594674,0.127886,0.637176,0.040181,0.818997,0.180000,0.023828,True
8.180000,EP-002,transport,-0.036403,-0.129906,-0.209909,-0.209202,-0.092349,0.122850,0.595653,0.128048,0.637444,0.035341,1.325197,0.180000,0.023961,True
8.200000,EP-002,transport,-0.040331,-0.127521,-0.211641,-0.210935,-0.094532,0.124719,0.596413,0.128229,0.637759,0.051194,0.962997,0.180000,0.025295,True
8.220000,EP-002,transport,-0.037889,-0.130591,-0.214411,-0.211483,-0.092347,0.125424,0.597497,0.128489,0.637660,0.050293,0.867454,0.180000,0.024024,True
8.240000,EP-002,transport,-0.039865,-0.131595,-0.214126,-0.209728,-0.089239,0.128982,0.598556,0.128628,0.638016,0.044237,1.062211,0.180000,0.025248,True
8.260000,EP-002,transport,-0.040806,-0.130350,-0.215952,-0.213440,-0.089472,0.129518,0.599594,0.128668,0.638153,0.065483,1.036668,0.180000,0.025976,True
8.280000,EP-002,transport,-0.042199,-0.136111,-0.217096,-0.212931,-0.088552,0.133396,0.600490,0.128904,0.638293,0.033263,0.964744,0.180000,0.024836,True
8.300000,EP-002,transport,-0.042688,-0.138190,-0.219271,-0.214373,-0.088045,0.133908,0.601580,0.129187,0.638550,0.054466,1.384831,0.180000,0.024931,True
8.320000,EP-002,transport,-0.047468,-0.140179,-0.219829,-0.211808,-0.086354,0.135316,0.602720,0.129203,0.638576,0.049659,1.078980,0.180000,0.024896,True
8.340000,EP-002,transport,-0.046009,-0.139643,-0.218778,-0.212435,-0.086101,0.137921,0.604048,0.129169,0.638889,0.049943,1.210704,0.180000,0.024680,True
